% American Institute of Steel Construction, 2017.  All values are inches raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W24X370	1.09000E+02	1.34000E+04	1.16000E+03	2.01000E+02	1.86000E+05	1.13000E+03	2.67000E+02	4.25600E+01	6.21067E+01
W24X335	9.83000E+01	1.19000E+04	1.03000E+03	1.52000E+02	1.61000E+05	1.02000E+03	2.38000E+02	3.79500E+01	5.58000E+01
W24X306	8.97000E+01	1.07000E+04	9.19000E+02	1.17000E+02	1.42000E+05	9.22000E+02	2.14000E+02	3.41460E+01	5.09200E+01
W24X279	8.19000E+01	9.60000E+03	8.23000E+02	9.05000E+01	1.25000E+05	8.35000E+02	1.93000E+02	3.09720E+01	4.63283E+01
W24X250	7.35000E+01	8.49000E+03	7.24000E+02	6.66000E+01	1.08000E+05	7.44000E+02	1.71000E+02	2.73520E+01	4.15800E+01
W24X229	6.72000E+01	7.65000E+03	6.51000E+02	5.13000E+01	9.61000E+04	6.75000E+02	1.54000E+02	2.49600E+01	3.77717E+01
W24X207	6.07000E+01	6.82000E+03	5.78000E+02	3.83000E+01	8.41000E+04	6.06000E+02	1.37000E+02	2.23590E+01	3.40167E+01
W24X192	5.65000E+01	6.26000E+03	5.30000E+02	3.08000E+01	7.63000E+04	5.59000E+02	1.26000E+02	2.06550E+01	3.16333E+01
W24X176	5.17000E+01	5.68000E+03	4.79000E+02	2.39000E+01	6.84000E+04	5.11000E+02	1.15000E+02	1.89000E+01	2.88100E+01
W24X162	4.78000E+01	5.17000E+03	4.43000E+02	1.85000E+01	6.26000E+04	4.68000E+02	1.05000E+02	1.76250E+01	2.64333E+01
W24X146	4.30000E+01	4.58000E+03	3.91000E+02	1.34000E+01	5.46000E+04	4.18000E+02	9.32000E+01	1.60550E+01	2.34350E+01
W24X131	3.86000E+01	4.02000E+03	3.40000E+02	9.50000E+00	4.71000E+04	3.70000E+02	8.15000E+01	1.48225E+01	2.06400E+01
W24X117	3.44000E+01	3.54000E+03	2.97000E+02	6.72000E+00	4.08000E+04	3.27000E+02	7.14000E+01	1.33650E+01	1.81333E+01
W24X104	3.07000E+01	3.10000E+03	2.59000E+02	4.72000E+00	3.52000E+04	2.89000E+02	6.24000E+01	1.20500E+01	1.60000E+01
W24X103	3.03000E+01	3.00000E+03	1.19000E+02	7.07000E+00	1.66000E+04	2.80000E+02	4.15000E+01	1.34750E+01	1.47000E+01
W24X94	2.77000E+01	2.70000E+03	1.09000E+02	5.26000E+00	1.50000E+04	2.54000E+02	3.75000E+01	1.25145E+01	1.32271E+01
W24X84	2.47000E+01	2.37000E+03	9.44000E+01	3.70000E+00	1.28000E+04	2.24000E+02	3.26000E+01	1.13270E+01	1.15757E+01
W24X76	2.24000E+01	2.10000E+03	8.25000E+01	2.68000E+00	1.11000E+04	2.00000E+02	2.86000E+01	1.05160E+01	1.01887E+01
W24X68	2.01000E+01	1.83000E+03	7.04000E+01	1.87000E+00	9.43000E+03	1.77000E+02	2.45000E+01	9.83550E+00	8.74575E+00
W24X62	1.82000E+01	1.55000E+03	3.45000E+01	1.71000E+00	4.62000E+03	1.53000E+02	1.57000E+01	1.01910E+01	6.92267E+00
W24X55	1.62000E+01	1.35000E+03	2.91000E+01	1.18000E+00	3.87000E+03	1.34000E+02	1.33000E+01	9.32200E+00	5.90008E+00
W21X275	8.18000E+01	7.69000E+03	7.87000E+02	1.07000E+02	9.44000E+04	7.49000E+02	1.91000E+02	2.94020E+01	4.70850E+01
W21X248	7.38000E+01	6.83000E+03	6.99000E+02	8.07000E+01	8.24000E+04	6.71000E+02	1.70000E+02	2.60700E+01	4.24533E+01
W21X223	6.65000E+01	6.08000E+03	6.14000E+02	5.95000E+01	7.17000E+04	6.01000E+02	1.50000E+02	2.34000E+01	3.78883E+01
W21X201	5.93000E+01	5.31000E+03	5.42000E+02	4.09000E+01	6.20000E+04	5.30000E+02	1.33000E+02	2.09300E+01	3.42300E+01
W21X182	5.36000E+01	4.73000E+03	4.83000E+02	3.07000E+01	5.44000E+04	4.76000E+02	1.19000E+02	1.88410E+01	3.08333E+01
W21X166	4.88000E+01	4.28000E+03	4.35000E+02	2.36000E+01	4.85000E+04	4.32000E+02	1.08000E+02	1.68750E+01	2.81067E+01
W21X147	4.32000E+01	3.63000E+03	3.76000E+02	1.54000E+01	4.11000E+04	3.73000E+02	9.26000E+01	1.59120E+01	2.39583E+01
W21X132	3.88000E+01	3.22000E+03	3.33000E+02	1.13000E+01	3.60000E+04	3.33000E+02	8.23000E+01	1.41700E+01	2.14933E+01
W21X122	3.59000E+01	2.96000E+03	3.05000E+02	8.98000E+00	3.27000E+04	3.07000E+02	7.56000E+01	1.30200E+01	1.98400E+01
W21X111	3.26000E+01	2.67000E+03	2.74000E+02	6.83000E+00	2.92000E+04	2.79000E+02	6.82000E+01	1.18250E+01	1.79375E+01
W21X101	2.98000E+01	2.42000E+03	2.48000E+02	5.21000E+00	2.62000E+04	2.53000E+02	6.17000E+01	1.07000E+01	1.64000E+01
W21X93	2.73000E+01	2.07000E+03	9.29000E+01	6.03000E+00	9.94000E+03	2.21000E+02	3.47000E+01	1.25280E+01	1.30510E+01
W21X83	2.44000E+01	1.83000E+03	8.14000E+01	4.34000E+00	8.63000E+03	1.96000E+02	3.05000E+01	1.10210E+01	1.16343E+01
W21X73	2.15000E+01	1.60000E+03	7.06000E+01	3.02000E+00	7.41000E+03	1.72000E+02	2.66000E+01	9.64600E+00	1.02367E+01
W21X68	2.00000E+01	1.48000E+03	6.47000E+01	2.45000E+00	6.76000E+03	1.60000E+02	2.44000E+01	9.07300E+00	9.44158E+00
W21X62	1.83000E+01	1.33000E+03	5.75000E+01	1.83000E+00	5.96000E+03	1.44000E+02	2.17000E+01	8.40000E+00	8.44600E+00
W21X55	1.62000E+01	1.14000E+03	4.84000E+01	1.24000E+00	4.98000E+03	1.26000E+02	1.84000E+01	7.80000E+00	7.15140E+00
W21X48	1.41000E+01	9.59000E+02	3.87000E+01	8.03000E-01	3.95000E+03	1.07000E+02	1.49000E+01	7.21000E+00	5.83367E+00
W21X57	1.67000E+01	1.17000E+03	3.06000E+01	1.77000E+00	3.19000E+03	1.29000E+02	1.48000E+01	8.54550E+00	7.10667E+00
W21X50	1.47000E+01	9.84000E+02	2.49000E+01	1.14000E+00	2.57000E+03	1.10000E+02	1.22000E+01	7.90400E+00	5.82258E+00
W21X44	1.30000E+01	8.43000E+02	2.07000E+01	7.70000E-01	2.11000E+03	9.54000E+01	1.02000E+01	7.24500E+00	4.87500E+00
W18X311	9.16000E+01	6.97000E+03	7.95000E+02	1.76000E+02	7.62000E+04	7.54000E+02	2.07000E+02	3.38960E+01	5.48000E+01
W18X283	8.33000E+01	6.17000E+03	7.04000E+02	1.34000E+02	6.59000E+04	6.76000E+02	1.85000E+02	3.06600E+01	4.95833E+01
W18X258	7.60000E+01	5.51000E+03	6.28000E+02	1.03000E+02	5.76000E+04	6.11000E+02	1.66000E+02	2.75200E+01	4.52333E+01
W18X234	6.86000E+01	4.90000E+03	5.58000E+02	7.87000E+01	5.01000E+04	5.49000E+02	1.49000E+02	2.44760E+01	4.11450E+01
W18X211	6.23000E+01	4.33000E+03	4.93000E+02	5.86000E+01	4.34000E+04	4.90000E+02	1.32000E+02	2.19420E+01	3.69267E+01
W18X192	5.62000E+01	3.87000E+03	4.40000E+02	4.47000E+01	3.80000E+04	4.42000E+02	1.19000E+02	1.95840E+01	3.35417E+01
W18X175	5.14000E+01	3.45000E+03	3.91000E+02	3.38000E+01	3.33000E+04	3.98000E+02	1.06000E+02	1.78000E+01	3.02100E+01
W18X158	4.63000E+01	3.06000E+03	3.47000E+02	2.52000E+01	2.90000E+04	3.56000E+02	9.48000E+01	1.59570E+01	2.71200E+01
W18X143	4.20000E+01	2.75000E+03	3.11000E+02	1.92000E+01	2.57000E+04	3.22000E+02	8.54000E+01	1.42350E+01	2.46400E+01
W18X130	3.83000E+01	2.46000E+03	2.78000E+02	1.45000E+01	2.27000E+04	2.90000E+02	7.67000E+01	1.29310E+01	2.24000E+01
W18X119	3.51000E+01	2.19000E+03	2.53000E+02	1.06000E+01	2.03000E+04	2.62000E+02	6.91000E+01	1.24450E+01	1.99633E+01
W18X106	3.11000E+01	1.91000E+03	2.20000E+02	7.48000E+00	1.74000E+04	2.30000E+02	6.05000E+01	1.10330E+01	1.75467E+01
W18X97	2.85000E+01	1.75000E+03	2.01000E+02	5.86000E+00	1.58000E+04	2.11000E+02	5.53000E+01	9.95100E+00	1.60950E+01
W18X86	2.53000E+01	1.53000E+03	1.75000E+02	4.10000E+00	1.36000E+04	1.86000E+02	4.84000E+01	8.83200E+00	1.42450E+01
W18X76	2.23000E+01	1.33000E+03	1.52000E+02	2.83000E+00	1.17000E+04	1.63000E+02	4.22000E+01	7.73500E+00	1.24667E+01
W18X71	2.09000E+01	1.17000E+03	6.03000E+01	3.49000E+00	4.70000E+03	1.46000E+02	2.47000E+01	9.15750E+00	1.03140E+01
W18X65	1.91000E+01	1.07000E+03	5.48000E+01	2.73000E+00	4.24000E+03	1.33000E+02	2.25000E+01	8.28000E+00	9.48750E+00
W18X60	1.76000E+01	9.84000E+02	5.01000E+01	2.17000E+00	3.85000E+03	1.23000E+02	2.06000E+01	7.55300E+00	8.75700E+00
W18X55	1.62000E+01	8.90000E+02	4.49000E+01	1.66000E+00	3.43000E+03	1.12000E+02	1.85000E+01	7.05900E+00	7.90650E+00
W18X50	1.47000E+01	8.00000E+02	4.01000E+01	1.24000E+00	3.04000E+03	1.01000E+02	1.66000E+01	6.39000E+00	7.12500E+00
W18X46	1.35000E+01	7.12000E+02	2.25000E+01	1.22000E+00	1.72000E+03	9.07000E+01	1.17000E+01	6.51600E+00	6.11050E+00
W18X40	1.18000E+01	6.12000E+02	1.91000E+01	8.10000E-01	1.44000E+03	7.84000E+01	1.00000E+01	5.63850E+00	5.26750E+00
W18X35	1.03000E+01	5.10000E+02	1.53000E+01	5.06000E-01	1.14000E+03	6.65000E+01	8.06000E+00	5.31000E+00	4.25000E+00
W16X100	2.94000E+01	1.49000E+03	1.86000E+02	7.73000E+00	1.19000E+04	1.98000E+02	5.49000E+01	9.94500E+00	1.70733E+01
W16X89	2.62000E+01	1.30000E+03	1.63000E+02	5.45000E+00	1.02000E+04	1.75000E+02	4.81000E+01	8.82000E+00	1.51667E+01
W16X77	2.26000E+01	1.11000E+03	1.38000E+02	3.57000E+00	8.59000E+03	1.50000E+02	4.11000E+01	7.50750E+00	1.30467E+01
W16X67	1.96000E+01	9.54000E+02	1.19000E+02	2.39000E+00	7.30000E+03	1.30000E+02	3.55000E+01	6.43850E+00	1.13050E+01
W16X57	1.68000E+01	7.58000E+02	4.31000E+01	2.22000E+00	2.66000E+03	1.05000E+02	1.89000E+01	7.05200E+00	8.48467E+00
W16X50	1.47000E+01	6.59000E+02	3.72000E+01	1.52000E+00	2.27000E+03	9.20000E+01	1.63000E+01	6.19400E+00	7.42350E+00
W16X45	1.33000E+01	5.86000E+02	3.28000E+01	1.11000E+00	1.99000E+03	8.23000E+01	1.45000E+01	5.55450E+00	6.62933E+00
W16X40	1.18000E+01	5.18000E+02	2.89000E+01	7.94000E-01	1.73000E+03	7.30000E+01	1.27000E+01	4.88000E+00	5.89167E+00
W16X36	1.06000E+01	4.48000E+02	2.45000E+01	5.45000E-01	1.46000E+03	6.40000E+01	1.08000E+01	4.69050E+00	5.00950E+00
W16X31	9.13000E+00	3.75000E+02	1.24000E+01	4.61000E-01	7.39000E+02	5.40000E+01	7.03000E+00	4.37250E+00	4.05533E+00
W16X26	7.68000E+00	3.01000E+02	9.59000E+00	2.62000E-01	5.65000E+02	4.42000E+01	5.48000E+00	3.92500E+00	3.16250E+00
W14X873	2.57000E+02	1.81000E+04	6.17000E+03	2.27000E+03	5.05000E+05	2.03000E+03	1.02000E+03	9.29840E+01	1.72647E+02
