% American Institute of Steel Construction, 2017.  All values are mm raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W610X217	2.77000E+04	1.91000E+09	1.63000E+08	5.58000E+06	1.47000E+13	6.85000E+06	1.53000E+06	1.03580E+04	1.51193E+04
W610X195	2.49000E+04	1.67000E+09	1.42000E+08	3.95000E+06	1.26000E+13	6.06000E+06	1.34000E+06	9.56288E+03	1.33161E+04
W610X174	2.22000E+04	1.47000E+09	1.24000E+08	2.80000E+06	1.10000E+13	5.36000E+06	1.17000E+06	8.62256E+03	1.16989E+04
W610X155	1.98000E+04	1.29000E+09	1.08000E+08	1.96000E+06	9.45000E+12	4.74000E+06	1.02000E+06	7.77418E+03	1.03226E+04
W610X153	1.95000E+04	1.25000E+09	4.95000E+07	2.94000E+06	4.46000E+12	4.59000E+06	6.80000E+05	8.69353E+03	9.48385E+03
W610X140	1.79000E+04	1.12000E+09	4.54000E+07	2.19000E+06	4.03000E+12	4.16000E+06	6.15000E+05	8.07385E+03	8.53359E+03
W610X125	1.59000E+04	9.86000E+08	3.93000E+07	1.54000E+06	3.44000E+12	3.67000E+06	5.34000E+05	7.30773E+03	7.46816E+03
W610X113	1.45000E+04	8.74000E+08	3.43000E+07	1.12000E+06	2.98000E+12	3.28000E+06	4.69000E+05	6.78450E+03	6.57332E+03
W610X101	1.30000E+04	7.62000E+08	2.93000E+07	7.78000E+05	2.53000E+12	2.90000E+06	4.01000E+05	6.34547E+03	5.64241E+03
W610X92	1.17000E+04	6.45000E+08	1.44000E+07	7.12000E+05	1.24000E+12	2.51000E+06	2.57000E+05	6.57483E+03	4.46623E+03
W610X82	1.05000E+04	5.62000E+08	1.21000E+07	4.91000E+05	1.04000E+12	2.20000E+06	2.18000E+05	6.01418E+03	3.80650E+03
W530X409	5.28000E+04	3.20000E+09	3.28000E+08	4.45000E+07	2.54000E+13	1.23000E+07	3.13000E+06	1.89690E+04	3.03774E+04
